"Symbol","Name","Market","Listing","Industry","Sector","Industy_code","Industy_name"
"214870","에치디프로","KOSDAQ",True,"CCTV 카메라","통신 및 방송 장비 제조업","2612","다이오드, 트랜지스터 및 유사 반도체 소자 제조업"
"173940","에프엔씨엔터","KOSDAQ",True,"콘서트, 음반/음원","오디오물 출판 및 원판 녹음업","59201","음악 및 기타 오디오물 출판업"
"065160","에프티이앤이","KOSDAQ",True,"빙축열냉방시스템","화학섬유 제조업","20501","합성섬유 제조업"
"009780","엠에스씨","KOSDAQ",True,"식품첨가물","기타 식품 제조업","661","금융 지원 서비스업"
"204020","엠코르셋","KOSDAQ",True,"내의(원더브라, 플레이텍스, 미싱도로시, 르페)","봉제의복 제조업","14120","속옷 및 잠옷 제조업"
"259630","엠플러스","KOSDAQ",True,"이차전지 자동화 조립설비","특수 목적용 기계 제조업","292","특수 목적용 기계 제조업"
"036180","영인프런티어","KOSDAQ",True,"무선통신,방송및응용장치제조업","기계장비 및 관련 물품 도매업","4659","기타 기계 및 장비 도매업"
"080520","오디텍","KOSDAQ",True,"광반도체,소자및모듈","반도체 제조업","2612","다이오드, 트랜지스터 및 유사 반도체 소자 제조업"
"039830","오로라","KOSDAQ",True,"캐릭터디자인,캐릭터완구 등","전문디자인업","73203","시각 디자인업"
"082210","옵트론텍","KOSDAQ",True,"IRFilter,Grating","사진장비 및 광학기기 제조업","273","사진장비 및 광학 기기 제조업"
"057030","와이비엠넷","KOSDAQ",True,"온라인교육, 수수료수입 등","교육지원 서비스업","857","교육 지원 서비스업"
"101170","우림기계","KOSDAQ",True,"트랜스미션,감속기,기어전동축 제조","일반 목적용 기계 제조업","66199","그 외 기타 금융 지원 서비스업"
"065680","우주일렉트로","KOSDAQ",True,"정보통신용 초정밀커넥터","전자부품 제조업","2629","기타 전자 부품 제조업"
"018620","우진비앤지","KOSDAQ",True,"슈퍼티아,안티펜SM","의약품 제조업","21230","동물용 의약품 제조업"
"136540","윈스","KOSDAQ",True,"네크워크보안장비(IPS, 안티 DDoS)","컴퓨터 프로그래밍, 시스템 통합 및 관리업","761","운송장비 임대업"
"018000","유니슨","KOSDAQ",True,"풍력발전기, 풍력타워","일반 목적용 기계 제조업","761","운송장비 임대업"
"241690","유니테크노","KOSDAQ",True,"자동차 엔진파워트레인/모터 부품 제조 및 조립","자동차 신품 부품 제조업","761","운송장비 임대업"
"048430","유라테크","KOSDAQ",True,"점화코일, 스파크플러그","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","71531","경영 컨설팅업"
"056090","유앤아이","KOSDAQ",True,"정형외과용 신체보정용 의료기기","의료용 기기 제조업","71531","경영 컨설팅업"
"060230","이그잭스","KOSDAQ",True,"화학제품 및 전자재료","전자부품 제조업","71531","경영 컨설팅업"
"024810","이화전기","KOSDAQ",True,"무정전전원장치","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","71531","경영 컨설팅업"
"041830","인바디","KOSDAQ",True,"정밀 체성분 분석기","의료용 기기 제조업","71531","경영 컨설팅업"
"119610","인터로조","KOSDAQ",True,"콘텍트렌즈(소프트렌즈, 원데이렌즈, 하드렌즈 등)","사진장비 및 광학기기 제조업","71531","경영 컨설팅업"
"017250","인터엠","KOSDAQ",True,"음향기기","영상 및 음향기기 제조업","71531","경영 컨설팅업"
"051370","인터플렉스","KOSDAQ",True,"연성회로기판(Flexible PCB)","전자부품 제조업","71531","경영 컨설팅업"
"019540","일지테크","KOSDAQ",True,"차체(라지에타, 팩케이지, 씨트 크로스, 대쉬 판넬)","자동차 신품 부품 제조업","71531","경영 컨설팅업"
"123330","제닉","KOSDAQ",True,"하이드로겔 마스크 팩, 기타화장품","기타 화학제품 제조업","71531","경영 컨설팅업"
"033050","제이엠아이","KOSDAQ",True,"CD복제품","기록매체 복제업","71531","경영 컨설팅업"
"044060","조광ILI","KOSDAQ",True,"안전밸브,스팀트랩","일반 목적용 기계 제조업","71531","경영 컨설팅업"
"263860","지니언스","KOSDAQ",True,"네트워크 접근 제어 솔루션(NAC)","소프트웨어 개발 및 공급업","71531","경영 컨설팅업"
"204840","지엘팜텍","KOSDAQ",True,"의약품 연구개발업","자연과학 및 공학 연구개발업","71531","경영 컨설팅업"
"018290","지엠피","KOSDAQ",True,"라미네이팅필름","컴퓨터 및 주변장치 제조업","71531","경영 컨설팅업"
"219750","지티지웰니스","KOSDAQ",True,"의료기기 및 미용기기","의료용 기기 제조업","271","의료용 기기 제조업"
"018120","진로발효","KOSDAQ",True,"주정","알코올음료 제조업","14111","남자용 겉옷 제조업"
"078340","컴투스","KOSDAQ",True,"모바일게임","소프트웨어 개발 및 공급업","5821","게임 소프트웨어 개발 및 공급업"
"221980","케이디켐","KOSDAQ",True,"PVC 안정제","기타 화학제품 제조업","2049","그 외 기타 화학제품 제조업"
"250930","케이비제10호스팩","KOSDAQ",True,"기업인수합병","금융 지원 서비스업","66199","그 외 기타 금융 지원 서비스업"
"089150","케이씨티","KOSDAQ",True,"금융단말시스템,복표발매기,마권발매기","컴퓨터 프로그래밍, 시스템 통합 및 관리업","58221","시스템 소프트웨어 개발 및 공급업"
"039420","케이엘넷","KOSDAQ",True,"EC/EDI","전기 통신업","61299","그 외 기타 전기 통신업"
"032500","케이엠더블유","KOSDAQ",True,"RF 부품 및 중계기","통신 및 방송 장비 제조업","2642","방송 및 무선 통신장비 제조업"
"225430","케이엠제약","KOSDAQ",True,"금융지원 서비스","기타 화학제품 제조업","204","기타 화학제품 제조업"
"256940","케이피에스","KOSDAQ",True,"OLED 마스크 인장기","특수 목적용 기계 제조업","29272","디스플레이 제조용 기계 제조업"
"224060","코디엠","KOSDAQ",True,"반도체 및 평판디스플레이 제조용 장비(IRIS, LOZIX, HP/CP)","특수 목적용 기계 제조업","29271","반도체 제조용 기계 제조업"
"101670","코리아에스이","KOSDAQ",True,"영구앵커,교량용케이블,타이케이블","구조용 금속제품, 탱크 및 증기발생기 제조업","20111","석유화학계 기초 화학 물질 제조업"
"060280","큐렉소","KOSDAQ",True,"만화단행본, 정기간행물","기타 상품 전문 소매업","47812","의료용 기구 소매업"
"040350","큐로컴","KOSDAQ",True,"시스템통합, 지능형교통시스템","컴퓨터 프로그래밍, 시스템 통합 및 관리업","620","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
"114120","크루셜텍","KOSDAQ",True,"옵티컬트랙패드, LED플래시모듈, PL Lens","전자부품 제조업","262","전자 부품 제조업"
"083790","크리스탈","KOSDAQ",True,"신개념항생제(전임상)","자연과학 및 공학 연구개발업","21210","완제 의약품 제조업"
"237880","클리오","KOSDAQ",True,"색조화장품, 기초화장품","기타 화학제품 제조업","20423","화장품 제조업"
"053620","태양","KOSDAQ",True,"휴대용 부탄가스, 외주수탁품","기타 금속 가공제품 제조업","25991","금속 캔 및 기타 포장용기 제조업"
"066700","테라젠이텍스","KOSDAQ",True,"Loading/Unloading System, PCB Bonding System","의약품 제조업","21210","완제 의약품 제조업"
"043090","팜스웰바이오","KOSDAQ",True,"바이오리엑터(Bioreactor, 생물반응기)","기타 전문 도매업","467","기타 전문 도매업"
"054300","팬스타엔터프라이즈","KOSDAQ",True,"자동차 정비용 리프트","일반 목적용 기계 제조업","29169","기타 물품 취급장비 제조업"
"263750","펄어비스","KOSDAQ",True,"온라인 게임 개발 서비스(검은사막)","소프트웨어 개발 및 공급업","58211","유선 온라인 게임 소프트웨어 개발 및 공급업"
"189690","포시에스","KOSDAQ",True,"기업용 리포팅 소프트웨어 솔루션(OZ-Report 등)","소프트웨어 개발 및 공급업","58222","응용 소프트웨어 개발 및 공급업"
"214270","퓨쳐스트림네트웍스","KOSDAQ",True,"기업인수합병","소프트웨어 개발 및 공급업","582","소프트웨어 개발 및 공급업"
"023770","플레이위드","KOSDAQ",True,"게임소프트웨어","소프트웨어 개발 및 공급업","582","소프트웨어 개발 및 공급업"
"131390","피앤이솔루션","KOSDAQ",True,"2차전지 공정용 장비, 산업용 정류기","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","281","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업"
"073570","피엠지파마","KOSDAQ",True,"Wafer Burn In Test 장비","특수 목적용 기계 제조업","29271","반도체 제조용 기계 제조업"
"064800","필링크","KOSDAQ",True,"Wap Gateway","섬유, 의복, 신발 및 가죽제품 소매업","474","섬유, 의복, 신발 및 가죽제품 소매업"
"240540","한국4호스팩","KOSDAQ",True,"기업인수합병","금융 지원 서비스업","30","자동차 및 트레일러 제조업"
"053300","한국정보인증","KOSDAQ",True,"공인인증서, PKI솔루션 등","소프트웨어 개발 및 공급업","58221","시스템 소프트웨어 개발 및 공급업"
"070590","한솔인티큐브","KOSDAQ",True,"기업통신 및 무선인터넷","컴퓨터 프로그래밍, 시스템 통합 및 관리업","62010","컴퓨터 프로그래밍 서비스업"
"226440","한송네오텍","KOSDAQ",True,"OLED FMM 인장기","특수 목적용 기계 제조업","292","특수 목적용 기계 제조업"
"042520","한스바이오메드","KOSDAQ",True,"인체이식용조직(인조피부,인조뼈),의료용시술재료(가슴보형물)","의료용품 및 기타 의약 관련제품 제조업","21300","의료용품 및 기타 의약 관련제품 제조업"
"024740","한일단조","KOSDAQ",True,"단조품","자동차 신품 부품 제조업","41221","도로 건설업"
"123840","한일진공","KOSDAQ",True,"진공장비","특수 목적용 기계 제조업","64131","신용조합"
"079170","한창산업","KOSDAQ",True,"아연말,리튬브로마이드,산화망간,인산아연","1차 비철금속 제조업","24229","기타 비철금속 압연, 압출 및 연신제품 제조업"
"220630","해마로푸드서비스","KOSDAQ",True,"햄버거, 치킨, 식음료유통","음·식료품 및 담배 도매업","463","음ㆍ식료품 및 담배 도매업"
"060560","홈센타홀딩스","KOSDAQ",True,"건축자재,레미콘","기타 금융업","64992","지주회사"
"086250","화신테크","KOSDAQ",True,"자동차용프레스금형","특수 목적용 기계 제조업","29294","주형 및 금형 제조업"
"065510","휴비츠","KOSDAQ",True,"자동검안기, 자동렌즈미터","의료용 기기 제조업","27199","그 외 기타 의료용 기기 제조업"
"010240","흥국","KOSDAQ",True,"굴삭기 Roller 및 형단조품","특수 목적용 기계 제조업","29241","건설 및 채광용 기계장비 제조업"
"032860","GMR 머티리얼즈","KOSDAQ",True,"철스크랩","해체, 선별 및 원료 재생업","383","해체, 선별 및 원료 재생업"
"028150","GS홈쇼핑","KOSDAQ",True,"CATV홈쇼핑","텔레비전 방송업","28519","기타 가정용 전기 기기 제조업"
"078150","HB테크놀러지","KOSDAQ",True,"TFT-LCD검사장비","특수 목적용 기계 제조업","29272","디스플레이 제조용 기계 제조업"
"095340","ISC","KOSDAQ",True,"반도체테스트소켓","전자부품 제조업","2629","기타 전자 부품 제조업"
"099520","ITX엠투엠","KOSDAQ",True,"DVR,유선통신기기 제조,무역/소프트웨어 자문,연구개발,기술용역","영상 및 음향기기 제조업","64999","그 외 기타 분류 안된 금융업"
"058400","KNN","KOSDAQ",True,"방송프로그램 제작 및 송출","텔레비전 방송업","60210","지상파 방송업"
"060370","KT서브마린","KOSDAQ",True,"해저케이블등의 건설 및 유지보수 업무","전기 및 통신 공사업","423","전기 및 통신 공사업"
"160550","NEW","KOSDAQ",True,"영화 투자 및 배급","영화, 비디오물, 방송프로그램 제작 및 배급업","591","영화, 비디오물, 방송 프로그램 제작 및 배급업"
"053290","NE능률","KOSDAQ",True,"영어학습교재","서적, 잡지 및 기타 인쇄물 출판업","5811","서적 출판업"
"030190","NICE평가정보","KOSDAQ",True,"개인 및 기업정보,솔루션","기타 정보 서비스업","29162","승강기 제조업"
"019550","SBI인베스트먼트","KOSDAQ",True,"벤처캐피탈","신탁업 및 집합투자업","64209","기타 금융 투자업"
"232330","SK3호스팩","KOSDAQ",True,"기업인수합병","금융 지원 서비스업","661","금융 지원 서비스업"
"052220","iMBC","KOSDAQ",True,"디지털콘텐츠,웹에이젼시","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","26","전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
"053950","경남제약","KOSDAQ",True,"PCB 드릴가공","의약품 제조업","46510","컴퓨터 및 주변장치, 소프트웨어 도매업"
"014570","고려제약","KOSDAQ",True,"하벤(종합감기약),뉴로메드(치매치료제)등 70여종","의약품 제조업","21210","완제 의약품 제조업"
"053270","구영테크","KOSDAQ",True,"엔진 브라켓(Engine Bracket) 등","자동차 신품 부품 제조업","303","자동차 신품 부품 제조업"
"053260","금강철강","KOSDAQ",True,"냉연압연강판, 산세코일","1차 철강 제조업","2419","기타 1차 철강 제조업"
"051490","나라엠앤디","KOSDAQ",True,"금형,사출 및 판금부품","특수 목적용 기계 제조업","29294","주형 및 금형 제조업"
"190510","나무가","KOSDAQ",True,"스마트폰 카메라모듈, 노트북 카메라모듈","전자부품 제조업","262","전자 부품 제조업"
"225570","넷게임즈","KOSDAQ",True,"기업인수합병","소프트웨어 개발 및 공급업","582","소프트웨어 개발 및 공급업"
"222040","뉴트리바이오텍","KOSDAQ",True,"건강기능식품","기타 식품 제조업","10797","건강 기능식품 제조업"
"119860","다나와","KOSDAQ",True,"인터넷쇼핑몰 가격비교서비스, 온라인광고","소프트웨어 개발 및 공급업","58221","시스템 소프트웨어 개발 및 공급업"
"004780","대륙제관","KOSDAQ",True,"휴대용부탄가스 및 금속포장용기","기타 금속 가공제품 제조업","25991","금속 캔 및 기타 포장용기 제조업"
"025440","대성엘텍","KOSDAQ",True,"카멀티미디어 및 TFT-LCD 부품제조..","영상 및 음향기기 제조업","265","영상 및 음향 기기 제조업"
"027830","대성창투","KOSDAQ",True,"투자서비스","신탁업 및 집합투자업","64209","기타 금융 투자업"
"253590","대신밸런스제3호스팩","KOSDAQ",True,"기업인수 및 합병","금융 지원 서비스업","66199","그 외 기타 금융 지원 서비스업"
"006580","대양제지","KOSDAQ",True,"골판지원지","펄프, 종이 및 판지 제조업","1712","종이 및 판지 제조업"
"120240","대정화금","KOSDAQ",True,"시약, 원료의약품","기초 화학물질 제조업","201","기초 화학물질 제조업"
"003310","대주산업","KOSDAQ",True,"배합사료","동물용 사료 및 조제식품 제조업","1080","동물용 사료 및 조제식품 제조업"
"017680","데코앤이","KOSDAQ",True,"숙녀복","봉제의복 제조업","141","봉제의복 제조업"
"033500","동성화인텍","KOSDAQ",True,"초저온 보냉재","기초 화학물질 제조업","201","기초 화학물질 제조업"
"060380","동양에스텍","KOSDAQ",True,"열연박판, 열연후판, 무늬강판","1차 철강 제조업","24121","열간 압연 및 압출제품 제조업"
"079960","동양이엔피","KOSDAQ",True,"휴대폰용,OA기기및통신장비용,디지털가전용전원공급장치","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","2811","전동기, 발전기 및 전기 변환장치 제조업"
"023790","동일철강","KOSDAQ",True,"찬넬","1차 철강 제조업","24121","열간 압연 및 압출제품 제조업"
"203650","드림시큐리티","KOSDAQ",True,"솔루션","소프트웨어 개발 및 공급업","582","소프트웨어 개발 및 공급업"
"066670","디스플레이텍","KOSDAQ",True,"LCD Module","전자부품 제조업","26211","액정 표시장치 제조업"
"131030","디에이치피코리아","KOSDAQ",True,"티어린프리점안액","의약품 제조업","21210","완제 의약품 제조업"
"033310","디케이디앤아이","KOSDAQ",True,"산업용자동제어반기기","기타 금속 가공제품 제조업","25991","금속 캔 및 기타 포장용기 제조업"
"084650","랩지노믹스","KOSDAQ",True,"체외진단 서비스 및 제품","자연과학 및 공학 연구개발업","70113","의학 및 약학 연구개발업"
"060300","레드로버","KOSDAQ",True,"콘텐츠제작, 4D 시네마 시스템 및 영상관 구축, 3D융합, 3D HW, 3D SW, VR","영화, 비디오물, 방송프로그램 제작 및 배급업","59112","애니메이션 영화 및 비디오물 제작업"
"005990","매일홀딩스","KOSDAQ",True,"유제품","기타 금융업","64992","지주회사"
"218150","미래생명자원","KOSDAQ",True,"동물용 사료 및 조제식품 제조업","동물용 사료 및 조제식품 제조업","108","동물용 사료 및 조제식품 제조업"
"035620","바른손이앤에이","KOSDAQ",True,"게임 개발 및 서비스","소프트웨어 개발 및 공급업","5821","게임 소프트웨어 개발 및 공급업"
"222810","바이오닉스진","KOSDAQ",True,"보안솔루션 개발 외","소프트웨어 개발 및 공급업","582","소프트웨어 개발 및 공급업"
"208710","바이오로그디바이스","KOSDAQ",True,"모바일용 카메라모듈 부품외","전자부품 제조업","262","전자 부품 제조업"
"086040","바이오톡스텍","KOSDAQ",True,"안전성평가,유효성평가","자연과학 및 공학 연구개발업","70113","의학 및 약학 연구개발업"
"093190","빅솔론","KOSDAQ",True,"POS용프린터,프린팅메카니즘","컴퓨터 및 주변장치 제조업","263","컴퓨터 및 주변 장치 제조업"
"291230","삼성스팩2호","KOSDAQ",True,"기업인수합병","금융 지원 서비스업","661","금융 지원 서비스업"
"065570","삼영이엔씨","KOSDAQ",True,"GMDSS장비, GPS플로터 등","통신 및 방송 장비 제조업","26429","기타 무선 통신장비 제조업"
"027580","상보","KOSDAQ",True,"광학필름,윈도우필름,미디어필름","전자부품 제조업","26211","액정 표시장치 제조업"
"263540","샘코","KOSDAQ",True,"도어시스템","항공기,우주선 및 부품 제조업","66121","증권 중개업"
"100660","서암기계공업","KOSDAQ",True,"공작기계부품(정밀기어,척),산업기계 제조부동산 임대","일반 목적용 기계 제조업","29142","기어 및 동력전달장치 제조업"
"012860","서연전자","KOSDAQ",True,"스마트키,스위치","자동차 신품 부품 제조업","303","자동차 신품 부품 제조업"
"003100","선광","KOSDAQ",True,"항만하역, 해사(바다모래)","기타 운송관련 서비스업","1712","종이 및 판지 제조업"
"081580","성우전자","KOSDAQ",True,"휴대폰금속프레스부품(전자파차단ShieldCan)","통신 및 방송 장비 제조업","2642","방송 및 무선 통신장비 제조업"
"252500","세화피앤씨","KOSDAQ",True,"염모제 등","기타 화학제품 제조업","204","기타 화학제품 제조업"
"086980","쇼박스","KOSDAQ",True,"영화투자및배급","영화, 비디오물, 방송프로그램 제작 및 배급업","59130","영화, 비디오물 및 방송 프로그램 배급업"
"236200","슈프리마","KOSDAQ",True,"바이오인식 관련 제품","통신 및 방송 장비 제조업","26410","유선 통신장비 제조업"
"094840","슈프리마에이치큐","KOSDAQ",True,"지문인식솔루션및시스템","기타 금융업","64992","지주회사"
"192440","슈피겐코리아","KOSDAQ",True,"핸드폰 케이스, 액정보호필름","그외 기타 제품 제조업","339","그 외 기타 제품 제조업"
"131090","시큐브","KOSDAQ",True,"시스템보안관리솔루션, 정보유출방지솔루션","소프트웨어 개발 및 공급업","58221","시스템 소프트웨어 개발 및 공급업"
"001000","신라섬유","KOSDAQ",True,"부동산","부동산 임대 및 공급업","68112","비주거용 건물 임대업"
"257730","신한제3호스팩","KOSDAQ",True,"기업인수합병","금융 지원 서비스업","22214","플라스틱 합성피혁 제조업"
"187270","신화콘텍","KOSDAQ",True,"커넥터(정보통신기기용, 디스플레이용, HDD용 등)","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","2812","전기 공급 및 제어장치 제조업"
"222800","심텍","KOSDAQ",True,"반도체용 인쇄회로기판","전자부품 제조업","41221","도로 건설업"
"115480","씨유메디칼","KOSDAQ",True,"심장제세동기","의료용 기기 제조업","27112","전기식 진단 및 요법 기기 제조업"
"060590","씨티씨바이오","KOSDAQ",True,"동물용항병원성제품, 생균효소제","생활용품 도매업","464","생활용품 도매업"
"074430","아미노로직스","KOSDAQ",True,"DVR용 영상처리 칩","기타 전문 도매업","467","기타 전문 도매업"
"083930","아바코","KOSDAQ",True,"평판디스플레이제조용장비","특수 목적용 기계 제조업","29272","디스플레이 제조용 기계 제조업"
"149950","아바텍","KOSDAQ",True,"Glass Slimming & ITO코팅 제품, PDP필터","전자부품 제조업","26211","액정 표시장치 제조업"
"246720","아스타","KOSDAQ",True,"MALDI-TOF 질량분석기 기반 진단시스템","의료용품 및 기타 의약 관련제품 제조업","213","의료용품 및 기타 의약 관련제품 제조업"
"069920","아이에스이커머스","KOSDAQ",True,"해외, 국내 상품 소싱 및 판매대행 서비스","무점포 소매업","479","무점포 소매업"
"175250","아이큐어","KOSDAQ",True,"플라스타, 의약 및 의약외품 패취등, 마스크팩, 화장품 기초라인","의약품 제조업","21210","완제 의약품 제조업"
"023890","아트라스BX","KOSDAQ",True,"축전지","일차전지 및 축전지 제조업","28202","축전지 제조업"
"196300","애니젠","KOSDAQ",True,"펩타이드 바이오소재 및 아미노산 펩타이드 신약","기초 의약물질 및 생물학적 제제 제조업","21102","생물학적 제제 제조업"
"052790","액토즈소프트","KOSDAQ",True,"온라인 게임 및 모바일 게임","소프트웨어 개발 및 공급업","5821","게임 소프트웨어 개발 및 공급업"
"217480","에스디생명공학","KOSDAQ",True,"마스크팩, 기초화장품","기타 화학제품 제조업","20423","화장품 제조업"
"234300","에스트래픽","KOSDAQ",True,"교통관련 솔루션 개발, 시스템통합 S/W 개발","컴퓨터 프로그래밍, 시스템 통합 및 관리업","6202","컴퓨터 시스템 통합 자문, 구축 및 관리업"
"088800","에이스테크","KOSDAQ",True,"단말기용안테나,기지국용안테나","통신 및 방송 장비 제조업","2642","방송 및 무선 통신장비 제조업"
"138360","에이씨티","KOSDAQ",True,"기능성 화장품 원료","기타 화학제품 제조업","20423","화장품 제조업"
"039230","에이아이비트","KOSDAQ",True,"반도체 검사장비, TFT-LCD 검사장치& 검사장비","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","272","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외"
"045660","에이텍","KOSDAQ",True,"PC,모니터","컴퓨터 및 주변장치 제조업","26310","컴퓨터 제조업"
"086520","에코프로","KOSDAQ",True,"환경소재,화학필터,이차전지소재등","기타 화학제품 제조업","204","기타 화학제품 제조업"
"950130","엑세스바이오","KOSDAQ",True,"말라리아 진단키트(RDT), HIV 진단키트(RDT)","의료용품 및 기타 의약 관련제품 제조업","2642","방송 및 무선 통신장비 제조업"
"092870","엑시콘","KOSDAQ",True,"반도체 검사장비","특수 목적용 기계 제조업","29271","반도체 제조용 기계 제조업"
"256840","엔에이치스팩11호","KOSDAQ",True,"기업인수합병","금융 지원 서비스업","66199","그 외 기타 금융 지원 서비스업"
"208860","엔지스테크널러지","KOSDAQ",True,"Nav-Link 솔루션, BringGo 어플리케이션 등","소프트웨어 개발 및 공급업","58222","응용 소프트웨어 개발 및 공급업"
"069410","엔텔스","KOSDAQ",True,"운용지원솔루션","소프트웨어 개발 및 공급업","58221","시스템 소프트웨어 개발 및 공급업"
"058630","엠게임","KOSDAQ",True,"온라인 게임 개발 및 퍼블리싱(열혈강호온라인,홀릭2,영웅)","소프트웨어 개발 및 공급업","5821","게임 소프트웨어 개발 및 공급업"
"143540","영우디에스피","KOSDAQ",True,"OLED/LCD 디스플레이 검사장비","특수 목적용 기계 제조업","29272","디스플레이 제조용 기계 제조업"
"900300","오가닉티코스메틱","KOSDAQ",True,"유아용 화장품(클렌징, 여름용, 피부케어, 기능성 화장품)","기타 금융업","64992","지주회사"
"010470","오리콤","KOSDAQ",True,"광고대행","광고업","71310","광고 대행업"
"039200","오스코텍","KOSDAQ",True,"뼈이식재,건강식품소재","의약품 제조업","61210","유선 통신업"
"031510","오스템","KOSDAQ",True,"휠","자동차 신품 부품 제조업","303","자동차 신품 부품 제조업"
"232140","와이아이케이","KOSDAQ",True,"메모리 웨이퍼 테스터","특수 목적용 기계 제조업","26","전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
"066430","와이오엠","KOSDAQ",True,"VCI,LDPE필름 외","기타 전문 도매업","26","전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
"122870","와이지엔터테인먼트","KOSDAQ",True,"음악 및 기타 오디오물 출판, 신인 아티스트 육성 및 매니지먼트","오디오물 출판 및 원판 녹음업","59201","음악 및 기타 오디오물 출판업"
"032820","우리기술","KOSDAQ",True,"시스템사업, 정보통신사업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","60222","유선 방송업"
"041190","우리기술투자","KOSDAQ",True,"창업자에 대한 투자 및 융자","기타 금융업","6491","여신 금융업"
"115440","우리넷","KOSDAQ",True,"광전송장비(MSPP), 교환장비(AGW)","통신 및 방송 장비 제조업","26211","액정 표시장치 제조업"
"046970","우리로","KOSDAQ",True,"광분배기(웨이퍼, 칩, 모듈), 광다이오드","통신 및 방송 장비 제조업","4791","통신 판매업"
"082850","우리이티아이","KOSDAQ",True,"LCD광원부품(CCFL,EEFL)","전구 및 조명장치 제조업","26211","액정 표시장치 제조업"
"215380","우정바이오","KOSDAQ",True,"기업인수합병","자연과학 및 공학 연구개발업","30","자동차 및 트레일러 제조업"
"101160","월덱스","KOSDAQ",True,"반도체용링및전극","전자부품 제조업","467","기타 전문 도매업"
"203450","유니온커뮤니티","KOSDAQ",True,"지문인식출입통제기","통신 및 방송 장비 제조업","26429","기타 무선 통신장비 제조업"
"024800","유성티엔에스","KOSDAQ",True,"운송,C형강,차량정비","육상 여객 운송업","492","육상 여객 운송업"
"054930","유신","KOSDAQ",True,"토목설계 및 감리","건축기술, 엔지니어링 및 관련 기술 서비스업","28303","절연 코드세트 및 기타 도체 제조업"
"023410","유진기업","KOSDAQ",True,"레미콘","시멘트, 석회, 플라스터 및 그 제품 제조업","23322","레미콘 제조업"
"056080","유진로봇","KOSDAQ",True,"청소로봇, 완구류외","특수 목적용 기계 제조업","2812","전기 공급 및 제어장치 제조업"
"178780","유테크","KOSDAQ",True,"도광판, 몰드프레임","전자부품 제조업","2621","표시장치 제조업"
"041520","이라이콤","KOSDAQ",True,"TFT-LCD용 Back Light Unit","상품 중개업","461","상품 중개업"
"063760","이엘피","KOSDAQ",True,"OLED 패널검사기 등","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","27212","전자기 측정, 시험 및 분석 기구 제조업"
"090850","이지웰페어","KOSDAQ",True,"선택적복리후생서비스","소프트웨어 개발 및 공급업","263","컴퓨터 및 주변 장치 제조업"
"092130","이크레더블","KOSDAQ",True,"전자신용인증서비스(정보),소프트웨어 개발","기타 정보 서비스업","63991","데이터베이스 및 온라인 정보 제공업"
"079950","인베니아","KOSDAQ",True,"Dry Etcher, 진공합착기, LCD Panel 검사장비, OLED용 진공합착기, MOCVD","특수 목적용 기계 제조업","63991","데이터베이스 및 온라인 정보 제공업"
"277410","인산가","KOSDAQ",True,"기업인수합병","기타 식품 제조업","141","봉제의복 제조업"
"037330","인지디스플레","KOSDAQ",True,"TFT-LCDCHASSIS,TFT-LCDLAMPREFLECTOR,ICLEADFRAME,TRLEADFRAME","전자부품 제조업","26211","액정 표시장치 제조업"
"108790","인터파크","KOSDAQ",True,"온라인쇼핑, 도서, ENT(공연티켓 등), 투어","무점포 소매업","4791","통신 판매업"
"150840","인트로메딕","KOSDAQ",True,"캡슐내시경, 일회용 연성내시경","의료용 기기 제조업","27199","그 외 기타 의료용 기기 제조업"
"048530","인트론바이오","KOSDAQ",True,"바이오신약, 핵산검사제, 동물용 항생제 대체재","기초 의약물질 및 생물학적 제제 제조업","21102","생물학적 제제 제조업"
"094820","일진파워","KOSDAQ",True,"열교환기,압력용기","전기 및 통신 공사업","423","전기 및 통신 공사업"
"174880","장원테크","KOSDAQ",True,"스마트폰 및 태블릿PC Bracket","통신 및 방송 장비 제조업","26422","이동 전화기 제조업"
"217190","제너셈","KOSDAQ",True,"반도체 후공정 장비","특수 목적용 기계 제조업","29271","반도체 제조용 기계 제조업"
"159580","제로투세븐","KOSDAQ",True,"유아동복 및 용품","생활용품 도매업","46414","유아용 의류 도매업"
"054950","제이브이엠","KOSDAQ",True,"전자동 정제,분류 및 포장시스템","일반 목적용 기계 제조업","29192","용기 세척, 포장 및 충전기 제조업"
